id,customer_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,created_at,updated_at,id_customer,city,state,pincode,customer_type,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_amount,utr_no,company_bank_id_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_amount_payment_out,utr_no_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,created_at_advances,updated_at_advances,deleted_at,ml_recommendation,customer_tenure_months,risk_score,loan_burden_score,advance_ratio,overdue_severity,recovery_percentage
130,13,207,FN-2024-00013,1684281600.0,Used Vehicle,Under Process,504,611.0,1684324800.0,1684411200.0,13,Surat,Gujarat,395003,individual,1684238400.0,13,130,LAN301165,1200000,60,27377,7,Central Area,12000,3448,0,13.12,3472,1181080,10000,1203448,3,37,130,27377,27377,0,0,RTGS,1692057600.0,Insurer,Missing,Missing,0,Missing,3,13,130,1181080,Cheque,1684713600.0,Dealer,504,0,2603019928,BANK0007419,Missing,Missing,0,UTROUT3831541,3,completed,13,504,611.0,1672963200.0,50000,imps,ADV284646,RTO tax clearance advance,130,Not Recovered,0,1672700400.0,1672866000.0,0.0,Needs Manual Review,37,4,0.022814166666666667,0.041666666666666664,0.0,0.0
140,14,205,FN-2024-00014,1703721600.0,Used Vehicle,Login,509,611.0,1703754000.0,1704358800.0,14,Ahmedabad,Gujarat,380001,individual,1703667600.0,14,140,LAN297502,500000,48,13945,12,Central Area,5000,3814,0,15.12,2961,488225,10000,503814,3,38,140,13945,13945,0,0,Cheque,1706313600.0,Customer,Missing,Missing,0,UTRIN5978973,3,14,140,488225,RTGS,1704153600.0,Broker,509,0,2504797898,BANK0002741,Bank of Baroda,Corporate Branch,488225,Missing,3,pending,14,509,611.0,1733011200.0,150000,cheque,ADV320112,RTO tax clearance advance,140,Fully Recovered,150000,1730502000.0,1727910000.0,0.0,Likely Approved,29,0,0.02789,0.3,0.0,100.0
140,14,205,FN-2024-00014,1703721600.0,Used Vehicle,Login,509,611.0,1703754000.0,1704358800.0,14,Ahmedabad,Gujarat,380001,individual,1703667600.0,14,140,LAN297502,500000,48,13945,12,Central Area,5000,3814,0,15.12,2961,488225,10000,503814,3,39,140,13945,13945,0,0,RTGS,1708905600.0,Customer,Missing,Missing,0,Missing,3,14,140,488225,RTGS,1704153600.0,Broker,509,0,2504797898,BANK0002741,Bank of Baroda,Corporate Branch,488225,Missing,3,pending,14,509,611.0,1733011200.0,150000,cheque,ADV320112,RTO tax clearance advance,140,Fully Recovered,150000,1730502000.0,1727910000.0,0.0,Likely Approved,29,0,0.02789,0.3,0.0,100.0
150,15,207,FN-2024-00015,1676764800.0,New Vehicle,Cancelled,516,611.0,1676750400.0,1677268800.0,15,Nagpur,Maharashtra,440001,individual,1676664000.0,15,150,LAN679761,300000,60,6512,8,Approved Area,3000,1710,100000,10.93,960,294330,10000,301710,3,40,150,6512,6512,0,0,UPI,1679270400.0,Other,Missing,Missing,0,UTRIN9791561,3,15,150,294330,Cheque,1677110400.0,Dealer,516,0,8024975392,BANK0003752,Missing,Missing,0,UTROUT6031079,3,completed,15,516,611.0,1683072000.0,100000,cheque,ADV332040,Dealer commission advance,150,Fully Recovered,100000,1680555600.0,1677963600.0,0.0,Likely Approved,40,1,0.021706666666666666,0.3333333333333333,0.0,100.0
150,15,207,FN-2024-00015,1676764800.0,New Vehicle,Cancelled,516,611.0,1676750400.0,1677268800.0,15,Nagpur,Maharashtra,440001,individual,1676664000.0,15,150,LAN679761,300000,60,6512,8,Approved Area,3000,1710,100000,10.93,960,294330,10000,301710,3,41,150,6512,6512,0,0,NEFT,1681862400.0,Insurer,Missing,Missing,0,UTRIN3539800,3,15,150,294330,Cheque,1677110400.0,Dealer,516,0,8024975392,BANK0003752,Missing,Missing,0,UTROUT6031079,3,completed,15,516,611.0,1683072000.0,100000,cheque,ADV332040,Dealer commission advance,150,Fully Recovered,100000,1680555600.0,1677963600.0,0.0,Likely Approved,40,1,0.021706666666666666,0.3333333333333333,0.0,100.0
150,15,207,FN-2024-00015,1676764800.0,New Vehicle,Cancelled,516,611.0,1676750400.0,1677268800.0,15,Nagpur,Maharashtra,440001,individual,1676664000.0,15,150,LAN679761,300000,60,6512,8,Approved Area,3000,1710,100000,10.93,960,294330,10000,301710,3,42,150,6512,6512,0,0,Cash,1684454400.0,Customer,Missing,Missing,0,UTRIN2014610,3,15,150,294330,Cheque,1677110400.0,Dealer,516,0,8024975392,BANK0003752,Missing,Missing,0,UTROUT6031079,3,completed,15,516,611.0,1683072000.0,100000,cheque,ADV332040,Dealer commission advance,150,Fully Recovered,100000,1680555600.0,1677963600.0,0.0,Likely Approved,40,1,0.021706666666666666,0.3333333333333333,0.0,100.0
160,16,212,FN-2026-00016,1678406400.0,Renewal,Under Process,504,611.0,1678237200.0,1678928400.0,16,Mumbai,Maharashtra,400001,business,1678150800.0,16,160,LAN405619,1200000,48,30979,13,Approved Area,12000,2381,200000,10.94,1499,1184120,10000,1202381,2,43,160,30979,30979,0,0,Cheque,1680825600.0,Customer,Missing,Missing,0,UTRIN8305164,2,16,160,1184120,UPI,1678665600.0,Other,504,0,2766043988,BANK0005127,Missing,Missing,0,UTROUT4024598,2,pending,16,504,611.0,1672617600.0,80000,imps,ADV325914,Short term vehicle modification,160,Partially Recovered,50848,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,39,4,0.025815833333333333,0.06666666666666667,0.0,63.56
160,16,212,FN-2026-00016,1678406400.0,Renewal,Under Process,504,611.0,1678237200.0,1678928400.0,16,Mumbai,Maharashtra,400001,business,1678150800.0,16,160,LAN405619,1200000,48,30979,13,Approved Area,12000,2381,200000,10.94,1499,1184120,10000,1202381,2,44,160,30979,30979,0,0,NEFT,1683417600.0,Other,Missing,Missing,0,Missing,2,16,160,1184120,UPI,1678665600.0,Other,504,0,2766043988,BANK0005127,Missing,Missing,0,UTROUT4024598,2,pending,16,504,611.0,1672617600.0,80000,imps,ADV325914,Short term vehicle modification,160,Partially Recovered,50848,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,39,4,0.025815833333333333,0.06666666666666667,0.0,63.56
160,16,212,FN-2026-00016,1678406400.0,Renewal,Under Process,504,611.0,1678237200.0,1678928400.0,16,Mumbai,Maharashtra,400001,business,1678150800.0,16,160,LAN405619,1200000,48,30979,13,Approved Area,12000,2381,200000,10.94,1499,1184120,10000,1202381,2,45,160,30979,29600,1379,0,UPI,1686009600.0,Insurer,Missing,Missing,0,UTRIN4250688,2,16,160,1184120,UPI,1678665600.0,Other,504,0,2766043988,BANK0005127,Missing,Missing,0,UTROUT4024598,2,pending,16,504,611.0,1672617600.0,80000,imps,ADV325914,Short term vehicle modification,160,Partially Recovered,50848,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,39,4,0.025815833333333333,0.06666666666666667,0.044514025630265665,63.56
170,17,214,FN-2026-00017,1687392000.0,New Vehicle,Login,511,606.0,1687352400.0,1687870800.0,17,Jaipur,Rajasthan,302001,business,1687266000.0,17,170,LAN493214,1500000,48,39677,12,Central Area,15000,3327,0,12.24,3760,1477913,10000,1503327,2,46,170,39677,39677,0,0,RTGS,1689897600.0,Customer,Punjab National Bank,Main Branch,39677,Missing,2,17,170,1477913,Cash,1687737600.0,Customer,511,606,1698040624,BANK0005481,State Bank of India,Corporate Branch,1477913,Missing,2,completed,17,511,606.0,1686096000.0,80000,cheque,ADV624405,Short term vehicle modification,170,Fully Recovered,80000,1683493200.0,1680987600.0,0.0,High Risk / Likely Rejected,36,4,0.026451333333333334,0.05333333333333334,0.0,100.0
170,17,214,FN-2026-00017,1687392000.0,New Vehicle,Login,511,606.0,1687352400.0,1687870800.0,17,Jaipur,Rajasthan,302001,business,1687266000.0,17,170,LAN493214,1500000,48,39677,12,Central Area,15000,3327,0,12.24,3760,1477913,10000,1503327,2,47,170,39677,39677,0,0,Cash,1692489600.0,Customer,Missing,Missing,0,UTRIN9445312,2,17,170,1477913,Cash,1687737600.0,Customer,511,606,1698040624,BANK0005481,State Bank of India,Corporate Branch,1477913,Missing,2,completed,17,511,606.0,1686096000.0,80000,cheque,ADV624405,Short term vehicle modification,170,Fully Recovered,80000,1683493200.0,1680987600.0,0.0,High Risk / Likely Rejected,36,4,0.026451333333333334,0.05333333333333334,0.0,100.0
170,17,214,FN-2026-00017,1687392000.0,New Vehicle,Login,511,606.0,1687352400.0,1687870800.0,17,Jaipur,Rajasthan,302001,business,1687266000.0,17,170,LAN493214,1500000,48,39677,12,Central Area,15000,3327,0,12.24,3760,1477913,10000,1503327,2,48,170,39677,39677,0,0,Cash,1695081600.0,Insurer,Missing,Missing,0,UTRIN6094229,2,17,170,1477913,Cash,1687737600.0,Customer,511,606,1698040624,BANK0005481,State Bank of India,Corporate Branch,1477913,Missing,2,completed,17,511,606.0,1686096000.0,80000,cheque,ADV624405,Short term vehicle modification,170,Fully Recovered,80000,1683493200.0,1680987600.0,0.0,High Risk / Likely Rejected,36,4,0.026451333333333334,0.05333333333333334,0.0,100.0
170,17,214,FN-2026-00017,1687392000.0,New Vehicle,Login,511,606.0,1687352400.0,1687870800.0,17,Jaipur,Rajasthan,302001,business,1687266000.0,17,170,LAN493214,1500000,48,39677,12,Central Area,15000,3327,0,12.24,3760,1477913,10000,1503327,2,49,170,39677,39677,0,0,DD,1697673600.0,Customer,Missing,Missing,0,UTRIN4822713,2,17,170,1477913,Cash,1687737600.0,Customer,511,606,1698040624,BANK0005481,State Bank of India,Corporate Branch,1477913,Missing,2,completed,17,511,606.0,1686096000.0,80000,cheque,ADV624405,Short term vehicle modification,170,Fully Recovered,80000,1683493200.0,1680987600.0,0.0,High Risk / Likely Rejected,36,4,0.026451333333333334,0.05333333333333334,0.0,100.0
180,18,203,FN-2024-00018,1688342400.0,Renewal,Draft,511,611.0,1688155200.0,1688328000.0,18,Ahmedabad,Gujarat,380001,individual,1688068800.0,18,180,LAN253448,800000,60,18506,5,Central Area,8000,2542,200000,13.74,4511,784947,5000,802542,1,50,180,18506,18506,0,0,Cash,1690675200.0,Bank,Missing,Missing,0,UTRIN7809740,1,18,180,784947,Cash,1688515200.0,Broker,511,0,3551303563,BANK0001220,Bank of Baroda,Corporate Branch,784947,Missing,1,pending,18,511,611.0,1672617600.0,50000,imps,ADV918135,Emergency inventory pooling,180,Partially Recovered,15151,1672700400.0,1672866000.0,0.0,Needs Manual Review,35,3,0.0231325,0.0625,0.0,30.302
180,18,203,FN-2024-00018,1688342400.0,Renewal,Draft,511,611.0,1688155200.0,1688328000.0,18,Ahmedabad,Gujarat,380001,individual,1688068800.0,18,180,LAN253448,800000,60,18506,5,Central Area,8000,2542,200000,13.74,4511,784947,5000,802542,1,51,180,18506,17724,782,0,UPI,1693267200.0,Other,Missing,Missing,0,UTRIN1795791,1,18,180,784947,Cash,1688515200.0,Broker,511,0,3551303563,BANK0001220,Bank of Baroda,Corporate Branch,784947,Missing,1,pending,18,511,611.0,1672617600.0,50000,imps,ADV918135,Emergency inventory pooling,180,Partially Recovered,15151,1672700400.0,1672866000.0,0.0,Needs Manual Review,35,3,0.0231325,0.0625,0.04225656543823625,30.302
180,18,203,FN-2024-00018,1688342400.0,Renewal,Draft,511,611.0,1688155200.0,1688328000.0,18,Ahmedabad,Gujarat,380001,individual,1688068800.0,18,180,LAN253448,800000,60,18506,5,Central Area,8000,2542,200000,13.74,4511,784947,5000,802542,1,52,180,18506,18506,0,0,RTGS,1695859200.0,Insurer,Missing,Missing,0,UTRIN1890416,1,18,180,784947,Cash,1688515200.0,Broker,511,0,3551303563,BANK0001220,Bank of Baroda,Corporate Branch,784947,Missing,1,pending,18,511,611.0,1672617600.0,50000,imps,ADV918135,Emergency inventory pooling,180,Partially Recovered,15151,1672700400.0,1672866000.0,0.0,Needs Manual Review,35,3,0.0231325,0.0625,0.0,30.302
190,19,211,FN-2024-00019,1674864000.0,Used Vehicle,Cancelled,516,616.0,1674597600.0,1675288800.0,19,Jaipur,Rajasthan,302001,individual,1674511200.0,19,190,LAN169778,1200000,48,33506,5,Approved Area,12000,2862,0,15.18,4510,1180628,10000,1202862,2,53,190,33506,33506,0,0,Cheque,1677110400.0,Customer,Missing,Missing,0,UTRIN1840890,2,19,190,1180628,DD,1674950400.0,Broker,516,616,8274059956,BANK0001651,HDFC Bank,Corporate Branch,1180628,Missing,2,pending,19,516,616.0,1690934400.0,150000,neft,ADV538290,Short term vehicle modification,190,Fully Recovered,150000,1688324400.0,1693767600.0,0.0,High Risk / Likely Rejected,41,3,0.027921666666666668,0.125,0.0,100.0
190,19,211,FN-2024-00019,1674864000.0,Used Vehicle,Cancelled,516,616.0,1674597600.0,1675288800.0,19,Jaipur,Rajasthan,302001,individual,1674511200.0,19,190,LAN169778,1200000,48,33506,5,Approved Area,12000,2862,0,15.18,4510,1180628,10000,1202862,2,54,190,33506,33506,0,0,RTGS,1679702400.0,Customer,Missing,Missing,0,UTRIN8532729,2,19,190,1180628,DD,1674950400.0,Broker,516,616,8274059956,BANK0001651,HDFC Bank,Corporate Branch,1180628,Missing,2,pending,19,516,616.0,1690934400.0,150000,neft,ADV538290,Short term vehicle modification,190,Fully Recovered,150000,1688324400.0,1693767600.0,0.0,High Risk / Likely Rejected,41,3,0.027921666666666668,0.125,0.0,100.0
190,19,211,FN-2024-00019,1674864000.0,Used Vehicle,Cancelled,516,616.0,1674597600.0,1675288800.0,19,Jaipur,Rajasthan,302001,individual,1674511200.0,19,190,LAN169778,1200000,48,33506,5,Approved Area,12000,2862,0,15.18,4510,1180628,10000,1202862,2,55,190,33506,33506,0,0,Cheque,1682294400.0,Other,Missing,Missing,0,UTRIN6912948,2,19,190,1180628,DD,1674950400.0,Broker,516,616,8274059956,BANK0001651,HDFC Bank,Corporate Branch,1180628,Missing,2,pending,19,516,616.0,1690934400.0,150000,neft,ADV538290,Short term vehicle modification,190,Fully Recovered,150000,1688324400.0,1693767600.0,0.0,High Risk / Likely Rejected,41,3,0.027921666666666668,0.125,0.0,100.0
200,20,201,FN-2024-00020,1702339200.0,Used Vehicle,Cancelled,508,606.0,1702036800.0,1702209600.0,20,Pune,Maharashtra,411001,business,1701950400.0,20,200,LAN635946,500000,72,9488,1,Approved Area,5000,3572,0,10.89,4010,487418,10000,503572,1,56,200,9488,9488,0,0,Cash,1704585600.0,Bank,Missing,Missing,0,UTRIN3675223,1,20,200,487418,UPI,1702425600.0,Broker,508,606,9125455827,BANK0001862,Missing,Missing,0,UTROUT7061717,1,pending,20,508,606.0,1672617600.0,50000,imps,ADV211403,Insurance premium advance,200,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Likely Approved,30,0,0.018976,0.1,0.0,100.0
200,20,201,FN-2024-00020,1702339200.0,Used Vehicle,Cancelled,508,606.0,1702036800.0,1702209600.0,20,Pune,Maharashtra,411001,business,1701950400.0,20,200,LAN635946,500000,72,9488,1,Approved Area,5000,3572,0,10.89,4010,487418,10000,503572,1,57,200,9488,9488,0,0,Cheque,1707177600.0,Customer,Missing,Missing,0,UTRIN4066409,1,20,200,487418,UPI,1702425600.0,Broker,508,606,9125455827,BANK0001862,Missing,Missing,0,UTROUT7061717,1,pending,20,508,606.0,1672617600.0,50000,imps,ADV211403,Insurance premium advance,200,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,Likely Approved,30,0,0.018976,0.1,0.0,100.0
210,21,205,FN-2026-00021,1685318400.0,New Vehicle,Completed,516,618.0,1685203200.0,1685894400.0,21,Bhopal,Madhya Pradesh,462001,individual,1685116800.0,21,210,LAN599508,1500000,72,29489,2,Central Area,15000,1503,0,12.21,2960,1480537,0,1501503,1,58,210,29489,29489,0,0,UPI,1687737600.0,Customer,Missing,Missing,0,UTRIN1570665,1,21,210,1480537,NEFT,1685577600.0,Customer,516,618,5581670573,BANK0005670,Missing,Missing,0,UTROUT1659984,1,completed,21,516,618.0,1699228800.0,50000,cash,ADV355347,Dealer commission advance,210,Partially Recovered,22473,1696629600.0,1696716000.0,0.0,High Risk / Likely Rejected,37,3,0.019659333333333334,0.03333333333333333,0.0,44.946000000000005
210,21,205,FN-2026-00021,1685318400.0,New Vehicle,Completed,516,618.0,1685203200.0,1685894400.0,21,Bhopal,Madhya Pradesh,462001,individual,1685116800.0,21,210,LAN599508,1500000,72,29489,2,Central Area,15000,1503,0,12.21,2960,1480537,0,1501503,1,59,210,29489,29489,0,0,Cash,1690329600.0,Customer,Missing,Missing,0,UTRIN6445086,1,21,210,1480537,NEFT,1685577600.0,Customer,516,618,5581670573,BANK0005670,Missing,Missing,0,UTROUT1659984,1,completed,21,516,618.0,1699228800.0,50000,cash,ADV355347,Dealer commission advance,210,Partially Recovered,22473,1696629600.0,1696716000.0,0.0,High Risk / Likely Rejected,37,3,0.019659333333333334,0.03333333333333333,0.0,44.946000000000005
210,21,205,FN-2026-00021,1685318400.0,New Vehicle,Completed,516,618.0,1685203200.0,1685894400.0,21,Bhopal,Madhya Pradesh,462001,individual,1685116800.0,21,210,LAN599508,1500000,72,29489,2,Central Area,15000,1503,0,12.21,2960,1480537,0,1501503,1,60,210,29489,28770,719,0,NEFT,1692921600.0,Insurer,Missing,Missing,0,UTRIN9277618,1,21,210,1480537,NEFT,1685577600.0,Customer,516,618,5581670573,BANK0005670,Missing,Missing,0,UTROUT1659984,1,completed,21,516,618.0,1699228800.0,50000,cash,ADV355347,Dealer commission advance,210,Partially Recovered,22473,1696629600.0,1696716000.0,0.0,High Risk / Likely Rejected,37,3,0.019659333333333334,0.03333333333333333,0.024381972939062024,44.946000000000005
210,21,205,FN-2026-00021,1685318400.0,New Vehicle,Completed,516,618.0,1685203200.0,1685894400.0,21,Bhopal,Madhya Pradesh,462001,individual,1685116800.0,21,210,LAN599508,1500000,72,29489,2,Central Area,15000,1503,0,12.21,2960,1480537,0,1501503,1,61,210,29489,29489,0,0,Cash,1695513600.0,Customer,Missing,Missing,0,Missing,1,21,210,1480537,NEFT,1685577600.0,Customer,516,618,5581670573,BANK0005670,Missing,Missing,0,UTROUT1659984,1,completed,21,516,618.0,1699228800.0,50000,cash,ADV355347,Dealer commission advance,210,Partially Recovered,22473,1696629600.0,1696716000.0,0.0,High Risk / Likely Rejected,37,3,0.019659333333333334,0.03333333333333333,0.0,44.946000000000005
220,22,206,FN-2025-00022,1690243200.0,New Vehicle,Disbursed,510,617.0,1690268400.0,1690959600.0,22,Pune,Maharashtra,411001,business,1690182000.0,22,220,LAN988327,500000,36,16473,9,Approved Area,5000,1521,0,11.44,785,492694,10000,501521,3,62,220,16473,16473,0,0,DD,1692835200.0,Bank,Missing,Missing,0,UTRIN2706522,3,22,220,492694,NEFT,1690675200.0,Broker,510,617,3639357192,BANK0001817,Missing,Missing,0,UTROUT2416033,3,pending,22,510,617.0,1694131200.0,20000,cash,ADV733544,RTO tax clearance advance,220,Fully Recovered,20000,1691535600.0,1688943600.0,0.0,Needs Manual Review,35,1,0.032946,0.04,0.0,100.0
220,22,206,FN-2025-00022,1690243200.0,New Vehicle,Disbursed,510,617.0,1690268400.0,1690959600.0,22,Pune,Maharashtra,411001,business,1690182000.0,22,220,LAN988327,500000,36,16473,9,Approved Area,5000,1521,0,11.44,785,492694,10000,501521,3,63,220,16473,16473,0,0,UPI,1695427200.0,Bank,Missing,Missing,0,UTRIN2398123,3,22,220,492694,NEFT,1690675200.0,Broker,510,617,3639357192,BANK0001817,Missing,Missing,0,UTROUT2416033,3,pending,22,510,617.0,1694131200.0,20000,cash,ADV733544,RTO tax clearance advance,220,Fully Recovered,20000,1691535600.0,1688943600.0,0.0,Needs Manual Review,35,1,0.032946,0.04,0.0,100.0
220,22,206,FN-2025-00022,1690243200.0,New Vehicle,Disbursed,510,617.0,1690268400.0,1690959600.0,22,Pune,Maharashtra,411001,business,1690182000.0,22,220,LAN988327,500000,36,16473,9,Approved Area,5000,1521,0,11.44,785,492694,10000,501521,3,64,220,16473,16473,0,0,UPI,1698019200.0,Customer,Missing,Missing,0,UTRIN9514611,3,22,220,492694,NEFT,1690675200.0,Broker,510,617,3639357192,BANK0001817,Missing,Missing,0,UTROUT2416033,3,pending,22,510,617.0,1694131200.0,20000,cash,ADV733544,RTO tax clearance advance,220,Fully Recovered,20000,1691535600.0,1688943600.0,0.0,Needs Manual Review,35,1,0.032946,0.04,0.0,100.0
230,23,205,FN-2026-00023,1695254400.0,New Vehicle,Sanctioned,505,608.0,1694955600.0,1695474000.0,23,Jodhpur,Rajasthan,342001,business,1694869200.0,23,230,LAN543824,800000,48,20205,11,Approved Area,8000,1040,0,9.78,912,790048,5000,801040,3,65,230,20205,20205,0,0,RTGS,1697500800.0,Bank,Missing,Missing,0,UTRIN1320387,3,23,230,790048,NEFT,1695340800.0,Dealer,505,608,3659387720,BANK0003203,HDFC Bank,Corporate Branch,790048,Missing,3,completed,23,505,608.0,1675987200.0,80000,imps,ADV164795,Short term vehicle modification,230,Fully Recovered,80000,1673391600.0,1672866000.0,0.0,Needs Manual Review,33,2,0.02525625,0.1,0.0,100.0
230,23,205,FN-2026-00023,1695254400.0,New Vehicle,Sanctioned,505,608.0,1694955600.0,1695474000.0,23,Jodhpur,Rajasthan,342001,business,1694869200.0,23,230,LAN543824,800000,48,20205,11,Approved Area,8000,1040,0,9.78,912,790048,5000,801040,3,66,230,20205,20205,0,0,NEFT,1700092800.0,Insurer,Missing,Missing,0,UTRIN5948136,3,23,230,790048,NEFT,1695340800.0,Dealer,505,608,3659387720,BANK0003203,HDFC Bank,Corporate Branch,790048,Missing,3,completed,23,505,608.0,1675987200.0,80000,imps,ADV164795,Short term vehicle modification,230,Fully Recovered,80000,1673391600.0,1672866000.0,0.0,Needs Manual Review,33,2,0.02525625,0.1,0.0,100.0
230,23,205,FN-2026-00023,1695254400.0,New Vehicle,Sanctioned,505,608.0,1694955600.0,1695474000.0,23,Jodhpur,Rajasthan,342001,business,1694869200.0,23,230,LAN543824,800000,48,20205,11,Approved Area,8000,1040,0,9.78,912,790048,5000,801040,3,67,230,20205,20205,0,0,DD,1702684800.0,Other,Missing,Missing,0,UTRIN7527429,3,23,230,790048,NEFT,1695340800.0,Dealer,505,608,3659387720,BANK0003203,HDFC Bank,Corporate Branch,790048,Missing,3,completed,23,505,608.0,1675987200.0,80000,imps,ADV164795,Short term vehicle modification,230,Fully Recovered,80000,1673391600.0,1672866000.0,0.0,Needs Manual Review,33,2,0.02525625,0.1,0.0,100.0
240,24,201,FN-2024-00024,1679616000.0,Renewal,Login,512,611.0,1679295600.0,1679641200.0,24,Indore,Madhya Pradesh,452001,business,1679209200.0,24,240,LAN854525,300000,60,6596,4,Central Area,3000,3532,0,11.49,4945,288523,10000,303532,2,68,240,6596,6596,0,0,NEFT,1681862400.0,Bank,Missing,Missing,0,Missing,2,24,240,288523,RTGS,1679702400.0,Broker,512,0,6249278045,BANK0001094,Missing,Missing,0,UTROUT1784786,2,completed,24,512,611.0,1680566400.0,80000,cash,ADV122731,Dealer commission advance,240,Fully Recovered,80000,1677956400.0,1678042800.0,0.0,Likely Approved,39,0,0.021986666666666668,0.26666666666666666,0.0,100.0
240,24,201,FN-2024-00024,1679616000.0,Renewal,Login,512,611.0,1679295600.0,1679641200.0,24,Indore,Madhya Pradesh,452001,business,1679209200.0,24,240,LAN854525,300000,60,6596,4,Central Area,3000,3532,0,11.49,4945,288523,10000,303532,2,69,240,6596,6596,0,0,UPI,1684454400.0,Other,Punjab National Bank,Main Branch,6596,Missing,2,24,240,288523,RTGS,1679702400.0,Broker,512,0,6249278045,BANK0001094,Missing,Missing,0,UTROUT1784786,2,completed,24,512,611.0,1680566400.0,80000,cash,ADV122731,Dealer commission advance,240,Fully Recovered,80000,1677956400.0,1678042800.0,0.0,Likely Approved,39,0,0.021986666666666668,0.26666666666666666,0.0,100.0
